payment_id,customer_id,prediction_time,logged_action,logging_probability,logged_recovered,base_policy_intervention,fraud_flag,selected_action,decision_type,fallback_used,failure_class,risk_checks_passed,probability_margin,expected_value_margin_inr,margin_fallback_triggered,decision_reasons,predicted_retry_payment_probability,retry_payment_supported,retry_payment_support_count,retry_payment_support_ess,predicted_payment_link_probability,payment_link_supported,payment_link_support_count,payment_link_support_ess,predicted_whatsapp_reminder_probability,whatsapp_reminder_supported,whatsapp_reminder_support_count,whatsapp_reminder_support_ess,predicted_escalate_to_merchant_probability,escalate_to_merchant_supported,escalate_to_merchant_support_count,escalate_to_merchant_support_ess
TXN0000155457,C006900,2024-11-12 09:08:50,payment_link,0.90000000,0,payment_link,0,payment_link,allow,False,technical_retryable,True,0.04195791,84.79000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:84.79"", ""probability_margin:0.05317673"", ""decision_margin_passed""]",0.49588564,True,129,19.07760664,0.54906237,True,218,30.47265689,0.50710446,True,34,21.95535821,0.36047363,True,65,18.84615345
TXN0000090329,C008610,2024-11-12 09:40:11,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,no_action,stop,False,authentication_required,False,0.03988004,,False,"[""customer_opted_out"", ""margin_not_applicable_to_non_allow_decision""]",0.57693750,False,49,7.23938140,0.67530245,False,8,4.29589038,0.63542241,False,23,3.80324523,0.43977797,False,11,2.70552140
TXN0000052273,C002524,2024-11-12 09:51:23,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,fallback,True,customer_decline,True,0.02114487,,False,"[""decision_uncertain"", ""expected_value_margin:2.2961463928222656"", ""probability_margin:0.021144866943359375"", ""margin_not_applicable_to_non_allow_decision""]",0.60000789,True,382,61.49646714,0.63462174,True,55,50.36414754,0.61347687,True,122,42.51287438,0.50276828,True,685,101.16768160
TXN0000157924,C001671,2024-11-12 10:11:09,retry_payment,0.90000000,0,retry_payment,0,escalate_to_merchant,fallback,True,merchant_configuration,True,0.00120169,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.63412207,True,172,27.72056966,0.70805484,False,17,16.07278182,0.70685315,True,66,18.92736169,0.56819201,True,211,29.09046962
TXN0000026807,C005528,2024-11-12 10:31:38,retry_payment,0.90000000,1,retry_payment,0,escalate_to_merchant,fallback,True,merchant_configuration,True,0.01881683,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.54350591,False,11,11.00000000,0.56778973,False,6,1.39509533,0.58660656,False,2,2.00000000,0.46353337,False,1,1.00000000
TXN0000165127,C006973,2024-11-12 10:37:03,retry_payment,0.90000000,1,retry_payment,0,no_action,stop,False,authentication_required,False,0.02705359,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.49844861,False,19,3.41762696,0.53574920,False,2,2.00000000,0.56280279,False,6,6.00000000,0.44766805,False,1,1.00000000
TXN0000117663,C008545,2024-11-12 10:42:22,retry_payment,0.90000000,0,retry_payment,0,whatsapp_reminder,fallback,True,customer_decline,True,0.02167457,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.68720311,False,49,7.90577463,0.66622424,False,6,6.00000000,0.70887768,True,63,11.63500628,0.56745684,True,88,12.69429910
TXN0000102673,C004332,2024-11-12 11:10:30,retry_payment,0.03333333,1,escalate_to_merchant,0,payment_link,allow,False,authentication_required,True,0.00946909,-23.44000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:29.45"", ""probability_margin:0.01944625"", ""fallback_ineligible""]",0.56467867,True,129,19.07760664,0.55520958,True,218,30.47265689,0.53576332,True,34,21.95535821,0.36117187,True,65,18.84615345
TXN0000168992,C003435,2024-11-12 13:27:58,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,no_action,stop,False,customer_decline,False,0.04587865,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.56642008,False,49,7.23938140,0.63110745,False,8,4.29589038,0.58522880,False,23,3.80324523,0.41051701,False,11,2.70552140
TXN0000108899,C004249,2024-11-12 13:41:42,whatsapp_reminder,0.90000000,0,whatsapp_reminder,0,retry_payment,fallback,True,technical_retryable,True,0.01064384,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.56400913,True,73,10.21909638,0.57315677,False,23,5.49540018,0.58380061,True,54,8.41672235,0.42378306,True,72,12.00499847
TXN0000068199,C009611,2024-11-12 13:46:30,whatsapp_reminder,0.03333333,1,escalate_to_merchant,0,payment_link,allow,False,technical_retryable,True,0.04671687,63.95000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:63.95"", ""probability_margin:0.05463314"", ""decision_margin_passed""]",0.56996167,True,134,25.67475706,0.62459481,True,55,23.54174517,0.57787794,True,69,17.37637634,0.43818465,True,213,29.38877094
TXN0000061812,C003471,2024-11-12 15:07:54,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,payment_link,allow,False,authentication_required,True,0.04359132,66.18000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:40.43"", ""probability_margin:0.04359132"", ""fallback_ineligible""]",0.58592409,True,362,56.55389812,0.66169500,True,241,49.77543607,0.61810368,True,96,34.06733257,0.44452113,True,512,71.09486331
TXN0000124818,C002194,2024-11-12 15:24:25,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,fallback,True,customer_decline,True,0.00046563,,False,"[""decision_uncertain"", ""expected_value_margin:3.013170003890991"", ""probability_margin:0.00046563148498535156"", ""margin_not_applicable_to_non_allow_decision""]",0.71710652,True,387,66.60326136,0.75700933,True,625,91.91881191,0.75747496,True,50,36.09870729,0.55223215,True,196,56.61961283
TXN0000044737,C006323,2024-11-12 15:58:32,retry_payment,0.03333333,0,whatsapp_reminder,0,no_action,stop,False,authentication_required,False,0.04807222,,False,"[""customer_opted_out"", ""margin_not_applicable_to_non_allow_decision""]",0.57423210,False,49,7.90577463,0.63121915,False,6,6.00000000,0.58314693,True,63,11.63500628,0.44079214,True,88,12.69429910
TXN0000052004,C006230,2024-11-12 16:36:48,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,payment_link,allow,False,customer_decline,True,0.02615333,18.90000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:16.35"", ""probability_margin:0.02615333"", ""fallback_ineligible""]",0.62754214,True,362,56.55389812,0.66537237,True,241,49.77543607,0.63921905,True,96,34.06733257,0.51465398,True,512,71.09486331
TXN0000118088,C008587,2024-11-12 16:54:03,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,whatsapp_reminder,fallback,True,authentication_required,True,0.00000507,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.48554862,True,172,27.72056966,0.53892535,False,17,16.07278182,0.53892028,True,66,18.92736169,0.39409661,True,211,29.09046962
TXN0000032108,C001817,2024-11-12 16:56:22,payment_link,0.90000000,1,payment_link,0,retry_payment,fallback,True,technical_retryable,True,0.01019305,,False,"[""decision_uncertain"", ""expected_value_margin:89.62903201580048"", ""probability_margin:0.010193049907684326"", ""margin_not_applicable_to_non_allow_decision""]",0.46823636,True,129,19.07760664,0.47842941,True,218,30.47265689,0.44475803,True,34,21.95535821,0.32274517,True,65,18.84615345
TXN0000096109,C002530,2024-11-12 17:11:30,payment_link,0.03333333,1,retry_payment,0,escalate_to_merchant,fallback,True,merchant_configuration,True,0.01890236,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.72878432,True,362,56.55389812,0.72712117,True,241,49.77543607,0.74768668,True,96,34.06733257,0.61308509,True,512,71.09486331
TXN0000138975,C007016,2024-11-12 17:13:20,retry_payment,0.90000000,0,retry_payment,0,whatsapp_reminder,fallback,True,authentication_required,True,0.00183225,,False,"[""decision_uncertain"", ""expected_value_margin:1.9366858005523682"", ""probability_margin:-0.0018322467803955078"", ""margin_not_applicable_to_non_allow_decision""]",0.71195567,True,382,61.49646714,0.72902137,True,55,50.36414754,0.72718912,True,122,42.51287438,0.59656608,True,685,101.16768160
TXN0000063749,C008472,2024-11-12 17:43:15,whatsapp_reminder,0.90000000,1,whatsapp_reminder,0,retry_payment,fallback,True,technical_retryable,True,0.01050830,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.60231620,True,172,27.72056966,0.61477935,False,17,16.07278182,0.62528765,True,66,18.92736169,0.49908260,True,211,29.09046962
TXN0000167376,C009729,2024-11-12 17:53:12,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,whatsapp_reminder,fallback,True,authentication_required,True,0.00914741,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.62430632,True,172,27.72056966,0.64241749,False,17,16.07278182,0.63327008,True,66,18.92736169,0.51884592,True,211,29.09046962
TXN0000032317,C008011,2024-11-12 17:55:04,retry_payment,0.90000000,0,retry_payment,0,payment_link,allow,False,customer_decline,True,0.02185684,213.37000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:57.7"", ""probability_margin:0.02185684"", ""fallback_ineligible""]",0.69865561,True,129,19.07760664,0.77935767,True,218,30.47265689,0.75750083,True,34,21.95535821,0.61059433,True,65,18.84615345
TXN0000061744,C005843,2024-11-12 18:01:34,retry_payment,0.90000000,1,retry_payment,0,retry_payment,fallback,True,technical_retryable,True,0.05597615,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.68415129,True,60,8.27440554,0.69034404,False,1,1.00000000,0.74632019,False,46,6.69767366,0.55718768,True,93,13.89845234
TXN0000093654,C000209,2024-11-12 18:17:08,retry_payment,0.90000000,1,retry_payment,0,retry_payment,allow,False,technical_retryable,True,0.00983161,0.00000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:27.99"", ""probability_margin:0.02006865"", ""decision_margin_passed""]",0.54957533,True,134,25.67475706,0.52950668,True,55,23.54174517,0.53974372,True,69,17.37637634,0.43425968,True,213,29.38877094
TXN0000246929,C003822,2024-11-12 18:19:05,retry_payment,0.90000000,1,retry_payment,0,payment_link,allow,False,technical_retryable,True,0.05340391,68.45000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:68.45"", ""probability_margin:0.02748871"", ""decision_margin_passed""]",0.58775306,True,129,19.07760664,0.61524177,True,218,30.47265689,0.66864568,True,34,21.95535821,0.43514407,True,65,18.84615345
TXN0000016005,C002168,2024-11-12 18:54:53,retry_payment,0.90000000,0,retry_payment,0,escalate_to_merchant,fallback,True,merchant_configuration,True,0.02678806,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.67252308,True,129,19.07760664,0.68996757,True,218,30.47265689,0.71675563,True,34,21.95535821,0.53147525,True,65,18.84615345
TXN0000227201,C006701,2024-11-12 19:01:35,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,payment_link,allow,False,authentication_required,True,0.02769765,42.30000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:71.82"", ""probability_margin:0.04078528"", ""fallback_ineligible""]",0.48468086,True,129,19.07760664,0.51237851,True,218,30.47265689,0.47159323,True,34,21.95535821,0.33489373,True,65,18.84615345
TXN0000108259,C003842,2024-11-12 19:36:53,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,fallback,True,authentication_required,True,0.00195682,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.73449296,False,49,7.90577463,0.77826399,False,6,6.00000000,0.78022081,True,63,11.63500628,0.65134835,True,88,12.69429910
TXN0000180178,C007102,2024-11-12 19:52:29,retry_payment,0.90000000,1,retry_payment,0,no_action,stop,False,authentication_required,False,0.00499755,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.69487977,True,172,27.72056966,0.71108919,False,17,16.07278182,0.71608675,True,66,18.92736169,0.57481331,True,211,29.09046962
TXN0000164329,C005940,2024-11-12 20:18:21,payment_link,0.03333333,1,retry_payment,0,retry_payment,fallback,True,technical_retryable,True,0.00383633,,False,"[""decision_uncertain"", ""expected_value_margin:12.299608409404755"", ""probability_margin:0.014635622501373291"", ""margin_not_applicable_to_non_allow_decision""]",0.64870197,True,362,56.55389812,0.66333759,True,241,49.77543607,0.65950125,True,96,34.06733257,0.48872113,True,512,71.09486331
TXN0000054117,C009903,2024-11-12 20:30:08,retry_payment,0.90000000,1,retry_payment,0,no_action,stop,False,authentication_required,False,0.00221717,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.63078320,True,58,8.97709815,0.62998575,False,3,3.00000000,0.63300037,False,24,3.90270249,0.52533722,False,8,8.00000000
TXN0000137864,C006593,2024-11-12 21:24:51,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,whatsapp_reminder,fallback,True,customer_decline,True,0.00419128,,False,"[""decision_uncertain"", ""expected_value_margin:0.7620958089828491"", ""probability_margin:-0.004191279411315918"", ""margin_not_applicable_to_non_allow_decision""]",0.65064740,True,359,56.24386377,0.68484461,True,85,37.80492775,0.68065333,True,126,41.91580028,0.55001289,True,694,97.85794000
TXN0000130492,C007285,2024-11-12 21:37:06,whatsapp_reminder,0.90000000,1,whatsapp_reminder,0,whatsapp_reminder,fallback,True,authentication_required,True,0.03393245,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.66426343,True,172,27.72056966,0.67081797,False,17,16.07278182,0.70475042,True,66,18.92736169,0.56698555,True,211,29.09046962
TXN0000040479,C003887,2024-11-12 21:40:54,retry_payment,0.90000000,1,retry_payment,0,payment_link,allow,False,technical_retryable,True,0.05601007,32.39000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:32.38"", ""probability_margin:0.05601007"", ""decision_margin_passed""]",0.67987967,True,362,56.55389812,0.73588973,True,241,49.77543607,0.67221493,True,96,34.06733257,0.55993539,True,512,71.09486331
TXN0000035723,C004288,2024-11-13 02:17:22,whatsapp_reminder,0.03333333,0,escalate_to_merchant,0,payment_link,fallback,True,customer_decline,True,0.00801760,,False,"[""decision_uncertain"", ""expected_value_margin:2.929369330406189"", ""probability_margin:0.00801759958267212"", ""margin_not_applicable_to_non_allow_decision""]",0.51737064,True,134,25.67475706,0.54117340,True,55,23.54174517,0.53315580,True,69,17.37637634,0.38322443,True,213,29.38877094
TXN0000148393,C003500,2024-11-13 06:46:59,retry_payment,0.90000000,1,retry_payment,0,retry_payment,fallback,True,technical_retryable,True,0.02682257,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.66054207,True,58,8.97709815,0.65918493,False,3,3.00000000,0.68736464,False,24,3.90270249,0.51632321,False,8,8.00000000
TXN0000121491,C006392,2024-11-13 08:15:32,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,payment_link,allow,False,technical_retryable,True,0.04450852,49.97000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:49.97"", ""probability_margin:0.05463648"", ""decision_margin_passed""]",0.57616144,True,362,56.55389812,0.63079792,True,241,49.77543607,0.58628941,True,96,34.06733257,0.39788887,True,512,71.09486331
TXN0000062090,C001656,2024-11-13 08:56:19,whatsapp_reminder,0.90000000,1,whatsapp_reminder,0,retry_payment,fallback,True,technical_retryable,True,0.01520914,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.66370976,True,47,47.00000000,0.70171404,False,2,2.00000000,0.68650490,False,21,3.60798899,0.56466055,False,12,3.68852452
